status,id,paid,title,subTitle,desc,text,tileUrl,tileUrlExpanded,src_type,src_play,progressBar,extraMeta,reviews,meta,extraReviews,trailer,series,player
1,95,,Hoa hậu Hoàn vũ H'Hen Niê: 'Không dám để mặt mộc ra đường',,,,https://znews-photo-td.zadn.vn/w660/Uploaded/Nphunow/2018_01_11/IMG_1934.jpg,,zingnews,810914,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,94,,Trẻ em mồ côi vây quanh tân Hoa hậu Hoàn vũ H'Hen Niê,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/nugzrd/2018_01_07/avahoahau.jpg,,zingnews,809992,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,93,,Shark Tank' tập 9: Ứng dụng âm nhạc được đầu tư 260.000 USD,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/lce_qdhuc/2018_01_06/tvbt.jpg,,zingnews,809720,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,92,,Dayana Mendoza nói lời cảm ơn bằng tiếng Việt,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/natmrb/2018_01_06/1.jpg,,zingnews,809711,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,91,,Những phần tài năng 'khó đỡ' của thí sinh Hoa hậu Hoàn Vũ,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/bpivpbbp/2017_12_31/tainanghoahauhoanvu.jpg,,zingnews,808191,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,90,,Hà Anh Tuấn: 'Tôi không thích những người đàn ông nói nhiều',,,,https://znews-photo-td.zadn.vn/w660/Uploaded/nqgvzn_guhyxg/2017_12_29/aca98fe724e8cbb692f9.jpg,,zingnews,807904,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,89,,"Khiêng cả cô lao công ra diễn, cặp thí sinh giành 40 triệu đồng",,,,https://znews-photo-td.zadn.vn/w660/Uploaded/bpivpbbp/2017_12_27/thachthucdanhhai.jpg,,zingnews,807380,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,88,,Only C: 'Tôi từng muốn tự tử',,,,https://znews-photo-td.zadn.vn/w660/Uploaded/spuocaw/2017_12_19/NGT2_1.jpg,,zingnews,806933,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,87,,"Cát Tường: Lạnh nhạt với con gái, coi trọng tình yêu hơn sự nghiệp",,,,https://znews-photo-td.zadn.vn/w660/Uploaded/bpivpbbp/2017_12_25/cattuong.jpg,,zingnews,806853,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,86,,Trấn Thành ngơ ngác 'bất lực' khi trợ giúp cô gái hát hit của Hà Hồ,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/bpivpbbp/2017_12_23/tranthanhgiongaigiongai.jpg,,zingnews,806377,,,GIẢI TRÍ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
