status,id,paid,title,subTitle,desc,text,tileUrl,tileUrlExpanded,src_type,src_play,progressBar,extraMeta,reviews,meta,extraReviews,trailer,series,player
1,85,,Check-in vườn hoa hướng dương ở Hoàng Thành Thăng Long,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/mdf_rsoznr/2018_01_14/MAH08099Still002.jpg,,zingnews,811613,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,84,,Daeyrs và mẹ xúc động khi thấy ngôi nhà mới,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/neg_rtlzofn/2018_01_12/ava.jpg,,zingnews,811351,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,83,,Vì sao một số loài cây phải ăn thịt?,,,,https://znews-gif-td.zadn.vn/Uploaded/lce_qdhuc/2018_01_12/ezgifcomresize_1.gif,,zingnews,811211,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,82,,Châu Bùi khoe gương mặt không góc chết,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/ohunua2/2018_01_10/chau_thumb.jpg,,zingnews,810741,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,81,,Bạn đã tham gia loạt trào lưu nổi tiếng trên mạng đầu năm 2018?,,,,https://znews-gif-td.zadn.vn/Uploaded/mdf_drkydd/2018_01_08/ezgifcomresize_1.gif,,zingnews,810050,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,80,,Nhan sắc tân Hoa hậu Hoàn vũ Việt Nam gây chú ý nhất hiện nay,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/mdf_drkydd/2018_01_07/14b798dcf782ecd_Zing_thumb.jpg,,zingnews,809958,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,79,,Y tá đùa giỡn thô bạo với trẻ sơ sinh,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/neg_rtlzofn/2018_01_05/collage_photocat.jpg,,zingnews,809446,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,78,,Giám đốc Buzzmetrics: Sự nghiệp thất bại nhiều hơn thành công,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/oqivovbv/2017_12_28/Hai_Lam2617.jpg,,zingnews,809226,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,77,,Hoài Thương chạy xe phân khối lớn trên đường gây chú ý,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/ohunua2/2018_01_04/thu7.jpg,,zingnews,809103,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,76,,Cô gái bị thang máy cuốn cụt chân.,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/neg_rtlzofn/2018_01_03/nga_1.jpg,,zingnews,809013,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,75,,Quá trình tập luyện của anh Jesse và cha,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/neg_rtlzofn/2018_01_03/Capture.JPG,,zingnews,808888,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,74,,Thanh Nga trong phần thi tài năng,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/ofh_fdmzsofw/2018_01_02/19113718_927667420708304_2420357320813111483_n__Copy_thumb.jpg,,zingnews,808579,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,73,,Chàng trai khóc dưới mưa khi bị bỏ vì đi xe số gây tranh cãi tuần qua,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/mdf_drkydd/2017_12_31/Vietnam10_thumb.jpg,,zingnews,808228,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,72,,6 địa điểm ăn chơi trong kỳ nghỉ Tết Dương lịch,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/mdf_drkydd/2017_12_29/25446270_2403600956530797_1014115850784427883_n_thumb.jpg,,zingnews,807773,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,71,,9 câu nói bỗng dưng trở thành trào lưu hot nhất trên mạng,,,,https://znews-gif-td.zadn.vn/Uploaded/oqivovbv/2017_12_27/ezgifcomresize.gif,,zingnews,807383,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,70,,Vẻ ngoài dễ thương của Trang Thu,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/ohunua2/2017_12_26/dn16.jpg,,zingnews,806967,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,69,,Nhóm bạn trẻ tặng quà Noel cho người vô gia cư giữa đêm lạnh,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/lce_ermnx/2017_12_25/thump.jpg,,zingnews,806741,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,68,,"Chụp ảnh, hát hò dưới tuyết ở phố đi bộ Sài Gòn",,,,https://znews-photo-td.zadn.vn/w660/Uploaded/mzdyv/2017_12_25/tuyet_saigon.jpg,,zingnews,806591,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,67,,Dân Sài Gòn 'run rẩy trước cái lạnh 20 độ C' hot trên mạng tuần qua,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/mdf_drkydd/2017_12_24/25446077_319414735242506_3617068606971556433_n_thumb.jpg,,zingnews,806537,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,66,,Đón Giáng sinh tại xóm đạo đẹp như châu Âu giữa Sài Gòn,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/Jac_Huo/2017_12_24/XomdaoTanPhu_zing8.jpg,,zingnews,806456,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,65,,Chàng trai khóc trong đám cưới người yêu cũ?,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/oqivovbv/2017_12_23/gngc1514008830304.jpg,,zingnews,806381,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,64,,Đóng giả ông già Noel bất ngờ đến trường tặng quà cho con,,,,https://znews-photo-td.zadn.vn/w660/Uploaded/ofh_fdmzsofw/2017_12_23/images_1_thumb.jpg,,zingnews,806343,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
1,63,,5 địa điểm đẹp nhất thế giới vào mùa đông,,,,https://znews-gif-td.zadn.vn/Uploaded/kbfluuh/2017_12_22/ezgifcomvideotogif.gif,,zingnews,806185,,,SỐNG TRẺ,"<ul class=""hidden-xs"">
<li class=""synopis-meta-spacer"">Lúc: 14/01/2018</li>
<li class=""synopis-meta-spacer"">Nguồn: Zing News</li>
</ul>",,,,
